2000000128;Aac Zoqok;43.0
2000000129;Xidobafo Jetole;89.0
2000000130;Roe Jatusiqe;17.0
2000000131;Kuxu Riquw;58.0
2000000132;Kiz Piqaiz;51.0
2000000133;Jis Vafo;64.0
2000000134;Gama Lifux;32.0
2000000135;Gesozoz Coteodag;24.0
2000000136;Vat Zena;33.0
2000000137;Ujalooap Fer;91.0
2000000138;Bobuciku Xoh;94.0
2000000139;Vohoyic Meapii;25.0
2000000140;Buyitur Yojoduza;91.0
2000000141;Cuc Viugo;90.0
2000000142;Siwe Fizawa;67.0
2000000143;Jeehus Quhuji;93.0
2000000144;Bepo Dokomob;47.0
2000000145;Maqupo Bib;90.0
2000000146;Rip Boke;51.0
2000000147;Fas Meen;77.0
2000000148;Nudiotu Rouwu;25.0
2000000149;Nerufopu Cehiolo;85.0
2000000150;Uboevu Vebu;91.0
2000000151;Jicaat Domecot;37.0
2000000152;Iioezig Dewoquq;75.0
2000000153;Tunihe Uqabouo;59.0
2000000154;Paifobip Keque;45.0
2000000155;Peejume Youv;88.0
2000000156;Hup Sioi;100.0
2000000157;Qeq Eyite;56.0
2000000158;Cisa Uja;87.0
2000000159;Gol Zarirauz;90.0
2000000160;Jufi Nefogai;99.0
2000000161;Vic Jipoo;55.0
2000000162;Kamoz Leu;12.0
2000000163;Jamal Bace;13.0
2000000164;Tukoxoya Cude;13.0
2000000165;Osevoti Dub;40.0
2000000166;Uhiquxac Juqe;75.0
2000000167;Fiyihee Zig;32.0
2000000168;Nog Jaquz;62.0
2000000169;Mayuw Uobi;97.0
2000000170;Jesikul Piuw;35.0
2000000171;Xularogo Zuxiham;17.0
2000000172;Xuago Rog;41.0
2000000173;Keh Suva;12.0
2000000174;Yuduxo Eemiq;85.0
2000000175;Zapafoh Ruusuik;80.0
2000000176;Metuudie Zusesu;12.0
2000000177;Ruxoqa Vukesa;38.0
2000000178;Zimiokuy Taqevef;82.0
2000000179;Wif Xiyixufo;22.0
2000000180;Lagez Gucuopen;90.0
2000000181;Noob Xupida;58.0
2000000182;Lisumuvu Puya;65.0
2000000183;Ceqania Keo;37.0
2000000184;Hedop Akoh;80.0
2000000185;Iliqig Aeyerofi;27.0
2000000186;Goyo Mipozuza;67.0
2000000187;Atuige Ruola;88.0
2000000188;Qocule Jijorib;15.0
2000000189;Qoqejuwi Qiheij;33.0
2000000190;Jejeva Koxao;20.0
2000000191;Alojula Ceiako;24.0
2000000192;Tiv Diyiy;87.0
2000000193;Zoele Mecud;88.0
2000000194;Qeyadal Iduti;61.0
2000000195;Fotiqexi Jenol;16.0
2000000196;Unijojum Zamamov;18.0
2000000197;Obicu Rezeej;91.0
2000000198;Ror Gouk;50.0
2000000199;Rejo Ponubafa;26.0
2000000200;Fifelaq Deduha;23.0
2000000201;Irule Veseoxa;91.0
2000000202;Waz Ouomiol;13.0
2000000203;Qicous Oqia;89.0
2000000204;Wusilie Yiwe;23.0
2000000205;Dekip Gelime;38.0
2000000206;Fitesij Ubacom;47.0
2000000207;Eti Lure;55.0
2000000208;Ewu Kedimav;58.0
2000000209;Yuaey Exe;14.0
2000000210;Lawao Joq;74.0
2000000211;Jerop Qewitii;40.0
2000000212;Qiwio Ziu;35.0
2000000213;Iipucee Kaqu;57.0
2000000214;Nat Hukah;44.0
2000000215;Vibuxa Yeixarap;27.0
2000000216;Zawoega Yusap;82.0
2000000217;Yif Oqadut;22.0
2000000218;Kefuoduj Xuh;64.0
2000000219;Fiwi Kanowezi;94.0
2000000220;Layijo Uarele;12.0
2000000221;Gazuizi Kizozim;65.0
2000000222;Pijaxih Weokam;80.0
2000000223;Wavuxo Yafi;97.0
2000000224;Yueaqobu Wuviod;75.0
2000000225;Sanuta Keikuzik;35.0
2000000226;Fipaqud Ofac;23.0
2000000227;Rafoecee Docalaji;65.0
2000000228;Qih Hej;91.0
2000000229;Mabo Gaukeo;51.0
2000000230;Yecirina Zada;27.0
2000000231;Gaxe Sacixo;34.0
2000000232;Onukoaru Migaxovu;63.0
2000000233;Jueli Vehu;17.0
2000000234;Denewi Iyuec;11.0
2000000235;Kiveetop Pivatuj;24.0
2000000236;Aruaqeyo Ota;36.0
2000000237;Paok Umawauqe;85.0
2000000238;Qibalief Uka;44.0
2000000239;Abuy Sesido;24.0
2000000240;Tie Socu;44.0
2000000241;Ehiemi Wareuv;10.0
2000000242;Mauwak Cuxac;41.0
2000000243;Piwinej Pisaikuz;25.0
2000000244;Resuqiz Xazexub;91.0
2000000245;Keulef Qacu;83.0
2000000246;Fiwe Ieduifav;61.0
2000000247;Ziq Yapocu;31.0
2000000248;Pigooqa Lue;80.0
2000000249;Erajaye Pofuvi;23.0
2000000250;Naxoo Tojutem;16.0
2000000251;Lop Yubetoe;71.0
2000000252;Culeigu Uvilavar;45.0
2000000253;Poadobav Duverin;46.0
2000000254;Qef Yimi;34.0
2000000255;Mozituoi Otab;80.0
2000000256;Quyu Coqir;84.0
2000000257;Yunood Akamuxuq;75.0
2000000258;Zie Civasi;97.0
2000000259;Hizo Jas;90.0
2000000260;Avel Lov;55.0
2000000261;Sio Hoe;33.0
2000000262;Cusay Rawoxiti;62.0
2000000263;Isiqae Upomazi;31.0
2000000264;Xus Maf;52.0
2000000265;Cozu Juwuy;74.0
2000000266;Zihuyuw Qaw;54.0
2000000267;Muyuoq Wulasi;34.0
2000000268;Volajib Jik;15.0
2000000269;Oke Hiy;24.0
2000000270;Doxel Naj;90.0
2000000271;Jib See;26.0
2000000272;Yaza Baje;39.0
2000000273;Oyi Lehi;71.0
2000000274;Qaufuude Awuema;69.0
2000000275;Tol Heral;81.0
2000000276;Qet Curu;19.0
2000000277;Juulo Jimizef;63.0
2000000278;Refirayo Gosaap;71.0
2000000279;Uke Xiuv;15.0
2000000280;Riheriso Zif;87.0
2000000281;Yotetuwi Geou;77.0
2000000282;Eoyudoev Bib;98.0
2000000283;Kum Wibuj;88.0
2000000284;Yuuonobu Kalupaq;18.0
2000000285;Safuxea Nurajoy;87.0
2000000286;Elukio Seneveqa;89.0
2000000287;Ajos Joelud;87.0
2000000288;Vaton Figubot;19.0
2000000289;Qepiz Qakis;24.0
2000000290;Leai Ohoub;32.0
2000000291;Kaayeg Miv;92.0
2000000292;Akeduziq Acaijovu;31.0
2000000293;Abicua Weahuzo;74.0
2000000294;Rumawag Pabunex;38.0
2000000295;Wefejume Dexa;70.0
2000000296;Xuyepo Ueqak;32.0
2000000297;Tesorum Pixe;66.0
2000000298;Domafik Adoc;95.0
2000000299;Bai Yewati;83.0
2000000300;Xiqoxav Geh;63.0
2000000301;Dikauj Botata;58.0
2000000302;Zip Gugibi;14.0
2000000303;Jam Avadele;27.0
2000000304;Hul Ruimo;98.0
2000000305;Oyuk Robep;22.0
2000000306;Qafug Ruleqise;29.0
2000000307;Qavof Bofeye;56.0
2000000308;Souxey Radai;22.0
2000000309;Heo Mokerodo;59.0
2000000310;Haapag Hofeos;55.0
2000000311;Toma Pemezo;78.0
2000000312;Gafik Ofip;28.0
2000000313;Foyi Qesaxu;88.0
2000000314;Aviriwu Deukig;63.0
2000000315;Iajo Ujelu;81.0
2000000316;Yogipit Uzeaoku;10.0
2000000317;Pua Oaolus;44.0
2000000318;Ikiwo Inipo;85.0
2000000319;Suk Hiz;35.0
2000000320;Oomiw Quqafox;32.0
2000000321;Qetes Eevaowa;16.0
2000000322;Piruvo Vazila;14.0
2000000323;Vobedaq Feeivu;71.0
2000000324;Netauruf Beiganik;36.0
2000000325;Cexo Fuwuqoke;11.0
2000000326;Kebapuo Liaxut;14.0
2000000327;Kihiaj Xovawa;90.0
2000000328;Bonifo Dieki;66.0
2000000329;Mas Guce;70.0
2000000330;Pobaziku Yupisem;51.0
2000000331;Ege Seracol;42.0
2000000332;Hexiun Egaiqejo;46.0
2000000333;Uvecuc Joukiud;91.0
2000000334;Nuwolu Yebo;60.0
2000000335;Neyu Wix;17.0
2000000336;Voy Hisax;76.0
2000000337;Jun Javoxo;50.0
2000000338;Codemi Zac;45.0
2000000339;Nog Okokeko;47.0
2000000340;Wabonupu Xuezoj;98.0
2000000341;Fazekuw Seo;67.0
2000000342;Wejuy Zoufesu;45.0
2000000343;Xupemem Xeipepix;36.0
2000000344;Kozegode Xew;33.0
2000000345;Tukuoc Oboreyu;23.0
2000000346;Uzaa Rakuta;67.0
2000000347;Avawoh Uqelug;94.0
2000000348;Nat Zage;60.0
2000000349;Kuwaxip Qupeza;71.0
2000000350;Pofo Goevuqen;99.0
2000000351;Zapet Raj;65.0
2000000352;Guqeri Paeeab;44.0
2000000353;Pokivu Dih;81.0
2000000354;Mibig Zayofiol;51.0
2000000355;Tiloj Pob;17.0
2000000356;Wezuz Huvihal;48.0
2000000357;Fonuenas Gokaahe;76.0
2000000358;Lahuqij Yelamepa;43.0
2000000359;Filu Uoqeipou;94.0
2000000360;Gulubi Cixis;99.0
2000000361;Xai Vequd;100.0
2000000362;Ximaxo Aupowoji;86.0
2000000363;Jiipo Nuwao;69.0
2000000364;Juj Yozued;34.0
2000000365;Buorio Mulo;21.0
2000000366;Viawac Tueidev;89.0
2000000367;Ciwahi Lacoehe;20.0
2000000368;Jav Saoik;25.0
2000000369;Efuzotoz Yipeyul;77.0
2000000370;Ivezudo Bio;35.0
2000000371;Yetuiwu Mohabac;41.0
2000000372;Hozu Yaf;72.0
2000000373;Coqeno Ceb;44.0
2000000374;Uzi Duuqo;46.0
2000000375;Nol Caa;91.0
2000000376;Lakiluy Pov;83.0
2000000377;Nelowafu Zibuzo;68.0
2000000378;Oye Bujupih;45.0
2000000379;Lexuy Owa;83.0
2000000380;Cabela Uuji;95.0
2000000381;Zid Hefe;51.0
2000000382;Jalairot Gurenum;32.0
2000000383;Rero Cabenaoy;16.0
2000000384;Yofu Cup;41.0
2000000385;Yawal Reefiam;92.0
2000000386;Sikiua Oti;89.0
2000000387;Peq Orab;24.0
2000000388;Xuqaz Kayug;91.0
2000000389;Waokuese Gufifeho;83.0
2000000390;Leq Xaeh;88.0
2000000391;Wora Ojirane;36.0
2000000392;Jutoeg Joolaen;42.0
2000000393;Oso Mizugua;97.0
2000000394;Yijab Ihur;71.0
2000000395;Huxoyo Vicae;80.0
2000000396;Loku Huci;64.0
2000000397;Lohulu Feha;89.0
2000000398;Lij Lowezo;31.0
2000000399;Axijeheq Wuv;46.0
2000000400;Ajiei Gaufibo;63.0
2000000401;Fook Maari;51.0
2000000402;Vayi Wago;90.0
2000000403;Loinegou Kia;25.0
2000000404;Kuaqo Refei;92.0
2000000405;Odaf Odenavo;48.0
2000000406;Zijeyifi Lijepie;16.0
2000000407;Qug Exu;98.0
2000000408;Muqo Diyitez;48.0
2000000409;Amonaja Haxe;51.0
2000000410;Woqaoo Peq;87.0
2000000411;Muc Dapefe;21.0
2000000412;Osuuuxug Tohadii;45.0
2000000413;Dob Zulala;31.0
2000000414;Coluos Dud;15.0
2000000415;Posoieg Eciwu;69.0
2000000416;Owara Wiyiec;73.0
2000000417;Dofa Mupedoey;71.0
2000000418;Conecej Fagemaso;39.0
2000000419;Weuminu Agac;60.0
2000000420;Buroge Picodig;34.0
2000000421;Ixirada Sixig;11.0
2000000422;Yeuici Ratu;98.0
2000000423;Acases Nem;55.0
2000000424;Buwu Niy;71.0
2000000425;Heej Noo;45.0
2000000426;Kobelo Xewij;23.0
2000000427;Wobon Sihegigu;13.0
2000000428;Ova Jiboilo;38.0
2000000429;Sopo Dixohok;100.0
2000000430;Iborora Ayay;85.0
2000000431;Ixooley Osimi;79.0
2000000432;Imeexud Koea;27.0
2000000433;Wuel Vub;12.0
2000000434;Moif Leka;59.0
2000000435;Fon Ahuyoyu;27.0
2000000436;Yiqao Laesu;25.0
2000000437;How Lunomuw;45.0
2000000438;Ipocuva Degugu;98.0
2000000439;Kab Konuqega;31.0
2000000440;Cawioci Xarar;90.0
2000000441;Karaxeo Gudopo;53.0
2000000442;Vif Emorime;32.0
2000000443;Keuonibo Mizum;77.0
2000000444;Hor Rab;43.0
2000000445;Cot Uirah;72.0
2000000446;Ewied Nuoqoeya;69.0
2000000447;Tuiyuto Vonojin;100.0
2000000448;Pukiq Culi;62.0
2000000449;Oeo Nojoyif;46.0
2000000450;Tazenu Noqaemom;12.0
2000000451;Diyiison Jayuvoxe;20.0
2000000452;Zisatep Bedubasi;64.0
2000000453;Sibe Caiguib;71.0
2000000454;Wedatoic Lotu;100.0
2000000455;Fihazuuw Qipooupo;32.0
2000000456;Moforoh Uyo;43.0
2000000457;Devisan Toq;62.0
2000000458;Loxema Yierizit;18.0
2000000459;Ukezoon Legowu;54.0
2000000460;Tee Kika;94.0
2000000461;Kapi Vau;93.0
2000000462;Situ Ereziii;76.0
2000000463;Sof Nii;70.0
2000000464;Qajoxifi Ziu;99.0
2000000465;Sigavin Xelolu;40.0
2000000466;Nohoqaca Auje;78.0
2000000467;Zosuusee Pedo;91.0
2000000468;Axalue Yevasu;32.0
2000000469;Pisieyu Iwocu;27.0
2000000470;Wototede Hoyaa;41.0
2000000471;Mesehex Yeku;97.0
2000000472;Kumabo Rufe;70.0
2000000473;Pob Zeu;28.0
2000000474;Zoqeau Eqoto;10.0
2000000475;Giutuc Noco;88.0
2000000476;Zud Sipo;30.0
2000000477;Filuemuq Kagog;72.0
2000000478;Zoroyi Vufo;85.0
2000000479;Roqigo Gaazecu;52.0
2000000480;Yomuxabe Atubah;51.0
2000000481;Ralure Guu;71.0
2000000482;Kodiwiv Daxi;24.0
2000000483;Agui Dekadav;26.0
2000000484;Xieq Wavaojoi;51.0
2000000485;Yim Pad;89.0
2000000486;Ayiifeg Looduqu;64.0
2000000487;Aeelus Leqewuo;26.0
2000000488;Vojo Laasuf;20.0
2000000489;Tuzicug Zabiqez;55.0
2000000490;Iguti Kufe;47.0
2000000491;Ume Fos;22.0
2000000492;Rugogowu Qifikuf;23.0
2000000493;Kadenur Faxeuwub;100.0
2000000494;Nuzupuku Lorux;27.0
2000000495;Ralof Sif;26.0
2000000496;Jot Ifia;91.0
2000000497;Gimepuge Guacu;90.0
2000000498;Poo Yiqo;65.0
2000000499;Bofevase Vev;20.0
2000000500;Pizitob Kuwunod;85.0
2000000501;Teto Faget;77.0
2000000502;Iyugaqoy Yagono;41.0
2000000503;Orojeq Igam;78.0
2000000504;Zeeqoz Zonoco;27.0
2000000505;Cec Giquued;80.0
2000000506;Biufu Cuwug;26.0
2000000507;Gedasi Miqeg;37.0
2000000508;Egobiyiq Rosu;29.0
2000000509;Mew Uso;51.0
2000000510;Beaxez Xenulu;24.0
2000000511;Huvuarud Vikux;81.0
2000000512;Yeva Cei;77.0
2000000513;Coquziuu Kozuposi;86.0
2000000514;Waeikege Yaquj;20.0
2000000515;Rayih Leice;98.0
2000000516;Epekecam Hok;83.0
2000000517;Udukanem Qon;31.0
2000000518;Fihizo Zoc;81.0
2000000519;Les Rojiwa;31.0
2000000520;Ziomuvu Beokako;65.0
2000000521;Rihalajo Nuroz;29.0
2000000522;Mow Nan;15.0
2000000523;Yiujo Uafedi;85.0
2000000524;Cigipii Akexe;57.0
2000000525;Hup Eai;99.0
2000000526;Jopuho Paouu;59.0
2000000527;Godisu Duuxi;82.0
2000000528;Zoy Qebe;89.0
2000000529;Oal Tifeaka;68.0
2000000530;Hitoure Qumuwig;50.0
2000000531;Ito Ten;12.0
2000000532;Robiboq Raseje;36.0
2000000533;Fue Esi;92.0
2000000534;Gime Jato;51.0
2000000535;Neyov Wame;19.0
2000000536;Ihanu Netolu;18.0
2000000537;Tau Unib;42.0
2000000538;Kiuko Cofur;58.0
2000000539;Yun Iumogo;98.0
2000000540;Buroruo Vaiiz;49.0
2000000541;Hanure Dofu;32.0
2000000542;Feponifu Rohiz;72.0
2000000543;Tofezoxi Jaliyoze;73.0
2000000544;Pilap Jelusafa;59.0
2000000545;Yobi Uce;12.0
2000000546;Xakufu Erokayi;81.0
2000000547;Qixugelu Zaaua;99.0
2000000548;Ruziki Viafi;19.0
2000000549;Zifovox Soxou;88.0
2000000550;Gaeg Waavahu;27.0
2000000551;Fabeja Jokafaye;85.0
2000000552;Nupocawu Uidicoa;59.0
2000000553;Loahevu Bicajij;36.0
2000000554;Jifu Loho;14.0
2000000555;Gugoyepe Zegiqur;67.0
2000000556;Epeyi Nowi;85.0
2000000557;Guuloy Enima;21.0
2000000558;Mojegeji Uxauteok;87.0
2000000559;Natezihi Cuyurode;72.0
2000000560;Icuta Motuki;26.0
2000000561;Firaia Jaqoq;36.0
2000000562;Ivovopux Cafaqev;64.0
2000000563;Sitekeka Fiyasoo;72.0
2000000564;Kuguov Xomon;54.0
2000000565;Qeyi Lifudo;27.0
2000000566;Ajolom Rem;17.0
2000000567;Bubujo Tohipufa;96.0
2000000568;Uwutu Evua;85.0
2000000569;Kaiu Gid;29.0
2000000570;Sokipewu Ivoqiv;90.0
2000000571;Laebiuk Fuha;15.0
2000000572;Runuani Ehe;52.0
2000000573;Faexoon Xok;70.0
2000000574;Ilauzi Emahuvei;53.0
2000000575;Zumeekuj Cuiw;46.0
2000000576;Felas Ujoq;28.0
2000000577;Auwidu Zaaa;38.0
2000000578;Taq Diif;69.0
2000000579;Owiko Hubexo;89.0
2000000580;Yauh Segop;99.0
2000000581;Iem Xure;56.0
2000000582;Ekuaeyu Kibuji;32.0
2000000583;Roqu Yeran;12.0
2000000584;Ciak Obum;63.0
2000000585;Wutat Veveon;44.0
2000000586;Gakiqer Mibayagi;27.0
2000000587;Cuaaoaq Bon;33.0
2000000588;Cuhik Diture;22.0
2000000589;Haja Rasiia;36.0
2000000590;Fenogaia Iguvan;79.0
2000000591;Zuraak Xiyogiwe;33.0
2000000592;Cieyakim Cagi;25.0
2000000593;Ojavoya Xepireo;48.0
2000000594;Vufiu Kitijoat;33.0
2000000595;Etevu Cokuroo;83.0
2000000596;Berexo Ehuwoq;11.0
2000000597;Yemozif Huzim;88.0
2000000598;Kiqebe Utay;37.0
2000000599;Mer Zaer;70.0
2000000600;Obebiz Oja;58.0
2000000601;Zaesife Yoiki;50.0
2000000602;Opiw Losateg;52.0
2000000603;Vounit Zih;75.0
2000000604;Oabuga Neicu;18.0
2000000605;Tuk Gaobiu;42.0
2000000606;Layefia Kuhitoi;74.0
2000000607;Ahatauuf Gaca;82.0
2000000608;Ozugu Saya;100.0
2000000609;Qozasi Gisi;36.0
2000000610;Bovoy Muxu;49.0
2000000611;Faqol Wiqikoyu;63.0
2000000612;Nanozu Lonoma;50.0
2000000613;Lanaguu Owadi;74.0
2000000614;Pidi Jevuioa;28.0
2000000615;Buyiluut Hujojo;13.0
2000000616;Xenul Aninohut;90.0
2000000617;Nunabea Gipiveh;23.0
2000000618;Beluez Wiuo;36.0
2000000619;Gaya Tuez;33.0
2000000620;Nar Kab;69.0
2000000621;Ipu Qelof;24.0
2000000622;Qoaqoqav Huc;50.0
2000000623;Jec Apabea;17.0
2000000624;Jom Ekivilad;72.0
2000000625;Kee Ezutera;17.0
2000000626;Eazoefu Fadis;16.0
2000000627;Fidovo Lotivo;13.0
2000000628;Yuijorih Nujepiw;74.0
2000000629;Wale Muquseat;28.0
2000000630;Ehi Vewoli;73.0
2000000631;Yekifuj Zapup;99.0
2000000632;Mahido Sijului;22.0
2000000633;Doiwasi Pofej;39.0
2000000634;Otui Codu;69.0
2000000635;Ramoe Jaonufu;47.0
2000000636;Meb Dicauc;62.0
2000000637;Butajaxi Haap;47.0
2000000638;Raborus Ikizaf;83.0
2000000639;Gaa Matualee;32.0
2000000640;Que Oxewuuzo;40.0
2000000641;Siceyef Ezicai;48.0
2000000642;Fakeneac Woaqiixi;72.0
2000000643;Poxo Mixewo;46.0
2000000644;Faj Aqueipo;94.0
2000000645;Rota Inacorax;13.0
2000000646;Kuu Oficuj;98.0
2000000647;Ujuwomi Morupafu;60.0
2000000648;Vufoq Migom;14.0
2000000649;Vadaay Avahioli;68.0
2000000650;Xuku Gade;14.0
2000000651;Eiteu Forixiij;89.0
2000000652;Payaxo Nupa;52.0
2000000653;Lufi Dex;23.0
2000000654;Jiem Kut;20.0
2000000655;Zeu Fagajaq;91.0
2000000656;Wupi Giperiy;95.0
2000000657;Fihoocuj Foz;71.0
2000000658;Akidij Iquki;91.0
2000000659;Gase Sivom;35.0
2000000660;Zipigu Voje;21.0
2000000661;Wuik Oqa;88.0
2000000662;Retadud Zuf;71.0
2000000663;Fes Semonuvi;52.0
2000000664;Kej Rayi;87.0
2000000665;Sob Geagie;20.0
2000000666;Poreqa Esaze;25.0
2000000667;Uqu Juzaj;87.0
2000000668;Igedog Vuneq;52.0
2000000669;Faego Pahucim;23.0
2000000670;Ece Alu;33.0
2000000671;Yoaxuu Nuoja;50.0
2000000672;Woyiru Qagusea;19.0
2000000673;Pic Miaca;60.0
2000000674;Roex Jegameio;93.0
2000000675;Datoxu Taexamu;14.0
2000000676;Rot Gur;94.0
2000000677;Ibakata Kem;61.0
2000000678;Fuci Xirom;70.0
2000000679;Fejabi Nunayi;30.0
2000000680;Xenu Boba;19.0
2000000681;Zitour Ibaevel;39.0
2000000682;Gul Anemeso;91.0
2000000683;Wamar Eneg;85.0
2000000684;Pivoze Zuro;10.0
2000000685;Wueub Paey;84.0
2000000686;Uduwihom Ledu;75.0
2000000687;Yicaworo Sodoa;48.0
2000000688;Acouti Aheake;10.0
2000000689;Sokulun Nivezube;85.0
2000000690;Cua Azo;99.0
2000000691;Suban Dadanuho;35.0
2000000692;Amioji Jefeb;76.0
2000000693;Yaaiagip Loz;35.0
2000000694;Xonee Doneyaau;69.0
2000000695;Xejuduue Ieqat;51.0
2000000696;Iizuzi Eni;85.0
2000000697;Otavoro Bunuge;45.0
2000000698;Tohi Kehiequ;26.0
2000000699;Duutibux Cocije;81.0
2000000700;Xuzai Cua;10.0
2000000701;Keme Reg;46.0
2000000702;Qoepuvi Qoriget;76.0
2000000703;Yatiz Vaetoyag;76.0
2000000704;Omo Kabi;65.0
2000000705;Gukeo Iewojuis;76.0
2000000706;Haxuj Nohusafu;47.0
2000000707;Nio Moubec;38.0
2000000708;Doqofi Yiaubo;64.0
2000000709;Lioquvuq Amag;89.0
2000000710;Oiha Japa;56.0
2000000711;Xorubice Vovayee;56.0
2000000712;Dobe Nuuja;20.0
2000000713;Ouzakani Wofewad;89.0
2000000714;Jan Cexegi;29.0
2000000715;Zizic Culeoxao;53.0
2000000716;Zufaa Cuy;19.0
2000000717;Abi Ududefo;73.0
2000000718;Diyawawe Hur;39.0
2000000719;Edaiqami Ehucuucu;93.0
2000000720;Geyuye Luob;26.0
2000000721;Eseguo Xameita;45.0
2000000722;Fehoake Lumufik;56.0
2000000723;Qihiyulu Eniic;50.0
2000000724;Bajiuqi Velijo;27.0
2000000725;Veraiq Wuoqaun;58.0
2000000726;Hinuvoy Weuatuh;37.0
2000000727;Meja Wewa;57.0
2000000728;Coyalatu Opaye;46.0
2000000729;Fauhemin Roze;22.0
2000000730;Xiy Qes;37.0
2000000731;Laj Dusaiz;55.0
